,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
6706,197.17,1.4133333333333333,116.61,40.47,28.223333333333333,1.24,4.1,9.82,114.0,1
6707,10.89,19.98,2.2,28.6,22.45,0.45,12.41,17.5,49.0,1
6708,36.11,50.586666666666666,6.97,29.38,15.84,0.3,11.84,14.0,66.0,1
6709,12.72,24.79,2.33,9.03,10.79,0.4,5.82,72.26,91.0,1
6710,61.69,168.63,17.36,27.81,23.17,1.19,16.71,49.32,174.0,1
6711,62.34,25.62,5.9,16.03,5.516666666666667,0.02,4.24,23.74,92.0,1
6712,76.73,83.62666666666667,6.08,17.17,7.703333333333333,1.1,6.66,7.14,186.0,1
6713,42.17,81.73,4.4,25.01,10.84,1.03,8.03,45.73,79.0,1
6714,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6715,140.64999999999998,61.22,7.73,10.24,6.2,1.4233333333333331,6.69,36.6,205.0,1
6716,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6717,44.32,98.43,13.53,20.0,35.42,0.86,11.07,15.27,92.0,1
6718,112.8,171.75,79.2,43.86,28.37,1.2,10.42,15.22,224.0,1
6719,66.99,55.80666666666667,4.32,9.99,22.55,1.45,9.24,11.43,143.0,1
6720,55.23,102.95,13.86,22.06,7.67,0.74,10.57,2.58,89.0,1
6721,25.38,42.39,2.06,11.09,6.51,0.46,16.25,45.13,72.0,1
6722,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6723,171.29,44.06666666666666,8.74,25.0,23.436666666666667,0.55,6.21,16.8,303.0,1
6724,48.01,152.41,38.95,49.44,20.22,0.95,11.32,32.01,170.0,1
6725,7.61,18.66,7.27,11.6,9.89,0.17,3.95,40.17,82.0,1
6726,106.66,94.07,3.2,2.56,7.44,1.43,7.46,32.81,182.0,1
6727,18.45,82.75,12.68,29.79,26.88,0.62,4.58,27.09,68.0,1
6728,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6729,59.48,126.91,12.8,51.97,42.11,1.18,12.54,51.55,111.0,1
6730,26.83,58.59,2.64,13.39,3.85,0.88,7.11,43.28,65.0,1
6731,54.34,108.47,7.72,45.69,17.79,1.04,8.68,26.95,104.0,1
6732,12.34,29.51,1.55,10.05,48.87,0.38,9.61,17.27,38.0,1
6733,24.0,72.01,6.08,21.8,27.63,0.25,8.15,14.47,56.0,1
6734,73.27,159.87,33.06,59.22,68.83,1.33,13.22,51.47,172.0,1
6735,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6736,18.56,49.36,18.39,10.06,12.42,0.58,9.6,11.89,62.0,1
6737,63.99,97.97,2.93,14.49,17.28,0.72,14.19,43.47,100.0,1
6738,126.07,309.11,9.07,5.36,6.1,2.95,60.14333333333334,6.74,305.0,1
6739,163.89,386.66,8.88,27.3,6.829999999999999,0.13,2.3333333333333335,47.92,274.0,1
6740,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6741,31.79,96.3,66.62,59.83,15.06,0.82,2.56,13.11,149.0,1
6742,40.64,63.97,8.88,27.46,16.51,0.0,2.64,16.77,76.0,1
6743,66.28,117.3,7.36,45.13,21.68,0.05,7.21,45.97,132.0,1
6744,49.33,97.73,23.96,10.68,8.81,1.2,28.17,127.98,220.0,1
6745,106.44,75.83999999999999,8.61,14.73,9.663333333333334,0.51,1.67,35.9,282.0,1
6746,40.946666666666665,24.18,8.85,9.4,6.27,1.83,4.58,62.89,136.0,1
6747,37.89333333333333,47.73,3.19,16.32,15.42,3.39,3.32,16.27,85.33333333333333,1
6748,37.11666666666667,155.76000000000002,28.51,12.59,11.676666666666668,0.39,2.32,0.02,198.33333333333334,1
6749,24.59,49.58,21.79,16.79,13.27,0.82,9.74,43.77,61.0,1
6750,59.86,129.21,11.34,35.09,15.96,0.8,11.57,61.39,130.0,1
6751,13.54,30.33,7.07,18.12,6.99,0.21,3.98,48.18,75.0,1
6752,53.37,70.71,10.83,19.51,157.52,0.67,11.79,20.15,83.0,1
6753,47.92,102.95666666666666,12.12,68.7,3.78,1.31,44.41,95.66,144.0,1
6754,178.96,444.6,97.68,55.67,4.173333333333334,2.47,12.61,36.36,349.0,1
6755,26.25,65.58,3.38,13.05,9.74,0.75,6.54,34.36,69.0,1
6756,499.06,72.17666666666666,52.95,75.44,3.8200000000000003,1.66,12.0,45.86,604.0,1
6757,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6758,34.51,78.41333333333334,9.26,17.96,99.69,0.8,7.44,21.44,98.0,1
6759,39.52,113.31,19.35,21.18,18.5,0.81,15.02,18.8,116.0,1
6760,146.49,286.46,33.48,49.57,40.73,0.84,18.3,44.68,312.0,1
6761,43.48,92.61,17.46,37.18,36.22,1.07,9.38,33.02,105.0,1
6762,92.3,159.18,17.22,7.59,6.61,0.99,10.21,17.21,190.0,1
6763,23.31,99.74,4.32,32.25,60.26,0.93,12.74,42.53,87.0,1
6764,29.0,60.17,2.7,5.62,2.97,0.86,1.02,49.61,72.0,1
6765,57.52,236.94,24.24,37.85,31.88,1.08,9.36,40.43,245.0,1
6766,19.86,43.42,16.33,19.38,9.17,1.11,5.47,13.41,67.0,1
6767,111.07,251.75,30.18,62.13,19.76,1.63,19.3,71.84,224.0,1
6768,37.74666666666666,60.169999999999995,12.553333333333333,32.65,19.47,0.0,2.996666666666666,24.483333333333334,76.0,1
6769,41.99,111.91,7.98,9.82,6.56,0.39,21.08,36.24,106.0,1
6770,19.2,26.48,1.52,9.45,8.68,1.52,11.23,4.61,70.0,1
6771,127.57,194.15,20.33,34.73,42.56,1.28,9.69,38.04,292.0,1
6772,252.48,380.54,45.96,61.36,37.01,1.79,15.18,42.35,376.0,1
6773,62.28,164.71,66.61,17.67,15.74,1.53,10.23,31.37,150.0,1
6774,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6775,117.13,188.14,59.24,199.03,24.876666666666665,59.24,134.87,62.92,1195.0,1
6776,19.68,79.93333333333334,11.98,14.75,27.86,0.0,3.32,24.393333333333334,26.0,1
6777,76.74,133.16,37.94,31.12,11.7,1.0,18.26,19.6,115.0,1
6778,36.75,83.33,7.13,43.22,11.47,0.45,15.33,36.89,95.0,1
6779,26.93,68.24,14.33,9.0,35.27,2.05,3.63,7.55,103.0,1
6780,73.55333333333333,350.58,7.09,7.21,6.67,0.0,60.73,21.87,324.0,1
6781,25.333333333333332,49.95,7.97,7.89,6.47,1.58,10.78,10.31,90.0,1
6782,107.05,75.83999999999999,6.48,14.3,13.64,1.18,6.03,37.29,205.0,1
6783,180.46,107.67,12.21,53.25,44.1,0.99,8.74,32.96,343.0,1
6784,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6785,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6786,89.14,197.1,63.43,81.71,27.486666666666665,63.43,70.0,44.86,1319.0,1
6787,135.98,215.41,4.69,8.11,5.93,0.98,11.2,18.42,283.0,1
6788,33.92,81.68,16.0,29.37,14.64,0.77,4.45,27.64,81.0,1
6789,26.04,44.89,6.58,18.76,6.2,0.54,16.06,54.01,79.0,1
6790,25.43,54.23,11.04,17.56,5.87,0.0,66.44000000000001,24.43,44.0,1
6791,41.23,99.17,17.67,44.36,24.93,0.86,10.84,65.95,124.0,1
6792,61.67,140.15,4.29,16.7,10.84,3.18,13.2,28.72,132.0,1
6793,170.22,11.666666666666666,15.47,17.88,28.223333333333333,15.47,14.21,10.05,460.0,1
6794,27.82,50.20333333333334,2.44,15.94,7.306666666666666,10.51,9.22,25.93,153.0,1
6795,39.38,115.93,35.15,19.51,44.39333333333334,1.93,19.11,24.46,118.0,1
6796,44.66,72.17666666666668,4.92,14.54,8.42,0.09,6.28,45.19,91.0,1
6797,39.12666666666667,37.57666666666667,2.44,8.73,11.243333333333334,11.83,32.330000000000005,36.26,75.0,1
6798,73.01,179.57,30.8,20.93,11.089999999999998,1.33,57.38333333333333,17.84,220.0,1
6799,85.22,268.83,268.03,14.57,48.64,3.25,24.95,12.27,246.0,1
6800,22.11,45.3,2.05,3.5,3.39,1.26,3.57,81.39666666666666,68.0,1
6801,81.1,115.22666666666667,19.42,109.07,4.173333333333334,19.42,93.3,65.69,532.0,1
6802,77.99,110.44666666666666,6.17,16.37,14.136666666666665,1.14,5.69,44.74,182.0,1
6803,21.41,32.61,0.92,2.62,2.66,0.19,8.0,21.39,42.0,1
6804,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6805,44.44,83.57,10.18,35.39,14.36,0.59,22.05,55.83,100.0,1
6806,26.6,80.23,8.15,16.09,5.61,0.17,4.95,29.62,85.0,1
6807,37.73,82.63,13.1,115.28,6.829999999999999,13.1,53.67,113.3,309.0,1
6808,127.34,213.07,8.79,50.46,53.67,1.22,14.53,64.0,250.0,1
6809,67.01,141.41,16.44,47.05,22.15,0.7,9.29,24.01,133.0,1
6810,79.15,74.25,12.74,92.85,6.829999999999999,12.74,64.9,70.54,370.0,1
6811,11.94,36.04,2.51,15.1,8.7,0.32,9.39,19.37,45.0,1
6812,15.48,46.88,25.57,19.26,17.14,0.63,9.46,20.67,71.0,1
6813,16.27,87.85,24.1,3.49,19.34,2.15,37.22,20.85,102.0,1
6814,20.57,30.17,21.38,9.03,28.83,1.08,9.95,18.84,57.0,1
6815,70.41,149.33,16.66,27.97,24.28,0.85,6.77,85.91,180.0,1
6816,64.04,225.9,10.89,11.8,6.99,0.33,95.57,15.67,205.0,1
6817,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6818,63.23,41.983333333333334,2.31,6.75,21.76,0.32,1.73,25.97,106.0,1
6819,88.15,201.4,40.77,61.16,23.17,1.25,12.09,51.79,217.0,1
6820,186.0,35.69,5.96,12.22,8.046666666666667,2.38,10.14,58.94,344.0,1
6821,283.03,140.67,68.58,44.37,22.873333333333335,2.08,6.04,12.42,463.0,1
6822,89.37,161.92333333333332,35.91,47.91,11.156666666666666,2.16,8.25,72.01,263.0,1
6823,6.15,13.37,1.09,1.96,2.22,0.23,1.86,4.38,36.0,1
6824,50.88,129.95,33.83,67.8,24.5,1.1,22.37,36.26,129.0,1
6825,46.916666666666664,93.31333333333333,17.47,10.07,11.64,0.82,11.32,1.6,89.33333333333333,1
6826,29.98,70.0,7.92,25.34,9.6,0.61,3.58,20.79,66.0,1
6827,72.58,106.75333333333333,14.52,54.32,28.223333333333333,14.52,77.82,2.97,326.0,1
6828,36.4,69.46,6.2,30.93,33.486666666666665,0.96,2.73,72.85999999999999,67.0,1
6829,41.59,148.4466666666667,35.38,49.96,37.96333333333333,35.38,43.99,4.1499999999999995,484.0,1
6830,144.61,107.67,9.21,40.14,9.82,1.57,4.21,33.68,256.0,1
6831,56.24,115.91,13.93,21.36,30.86,0.87,16.4,52.12,117.0,1
6832,30.88,47.339999999999996,8.42,10.68,9.913333333333334,0.0,6.28,17.26,66.0,1
6833,54.83,120.83,17.42,15.09,36.29,0.85,12.63,8.04,111.0,1
6834,19.53,34.28,139.12,3.0499999999999994,1.56,0.71,24.99,1.31,122.0,1
6835,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6836,256.68,425.12,91.92,70.55,55.03,2.89,16.2,51.68,454.0,1
6837,22.56,44.12,1.54,6.67,3.22,0.82,4.42,53.82,70.0,1
6838,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6839,62.53,25.62,4.78,12.92,9.25,0.0,3.21,47.77,103.0,1
6840,133.77,107.67,12.53,42.11,37.01,0.95,5.93,29.79,270.0,1
6841,30.47,63.66,1.69,16.4,6.49,0.9,8.48,49.22,78.0,1
6842,41.87,98.70333333333333,8.64,21.69,142.64,1.2,11.69,21.9,75.0,1
6843,54.0,87.66000000000001,10.84,13.79,73.0,0.88,9.78,59.47,128.0,1
6844,36.86,72.17666666666668,7.62,19.88,9.68,1.13,5.46,43.73,108.0,1
6845,35.42,57.82,44.5,31.15,1.14,0.82,3.99,25.76,98.0,1
6846,74.94,143.3,25.57,51.35,19.99,1.4,10.95,39.45,145.0,1
6847,65.52,85.59666666666668,3.15,21.42,34.8,0.99,8.08,29.1,121.0,1
6848,14.23,42.48,26.43,13.12,13.69,0.31,8.02,14.15,56.0,1
6849,56.39,92.68,10.42,26.26,12.67,0.0,2.97,19.83,100.0,1
6850,39.41,85.23,21.1,35.92,31.07,0.33,66.34,24.95,88.0,1
6851,27.38,59.94,130.91,33.4,7.49,0.34,14.98,53.72,148.0,1
6852,41.37,125.36,4.18,27.15,15.15,1.08,3.66,40.31,99.0,1
6853,34.4,89.71,17.83,20.27,15.613333333333335,1.14,2.56,13.68,134.66666666666666,1
6854,47.5,65.94,8.07,9.53,20.583333333333332,8.07,13.91,7.28,196.0,1
6855,21.0,104.21,30.44,7.05,22.07,2.38,51.82,20.75,111.0,1
6856,146.28,148.97333333333333,68.11,70.3,31.52,1.55,10.77,28.62,307.0,1
6857,41.18,71.69,4.45,21.45,17.36,0.9,6.17,47.58,79.0,1
6858,16.16,32.48,3.81,8.03,11.47,0.34,6.29,51.29,64.0,1
6859,51.93,11.666666666666666,13.71,17.87,18.49,13.71,15.33,12.88,231.0,1
6860,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6861,38.3,50.6,9.04,13.54,40.71,1.11,6.54,57.6,112.0,1
6862,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6863,153.08,190.02666666666667,3.986666666666667,7.263333333333333,7.263333333333333,0.39,1.89,47.99000000000001,157.0,1
6864,27.15,88.97,80.51,2.04,24.02,2.48,10.22,13.73,113.0,1
6865,27.69,54.17333333333334,10.7,10.76,23.36,2.95,10.36,30.29,214.0,1
6866,26.4,45.52,2.8,6.96,2.73,1.34,10.4,35.11,76.0,1
6867,167.77,123.26333333333334,13.14,60.97,58.61,1.19,8.36,54.78,344.0,1
6868,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6869,137.0,228.33,6.5,6.26,1.22,2.04,33.52,31.38,299.0,1
6870,25.78,84.37,18.02,9.89,14.18,1.68,27.9,9.61,88.0,1
6871,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6872,49.21,25.62,6.26,12.83,152.68,1.49,2.46,40.45,130.0,1
6873,10.46,42.8,25.55,8.67,12.79,0.35,8.4,6.29,50.0,1
6874,10.55,20.95,1.32,3.72,1.63,3.04,1.31,29.58,153.0,1
6875,12.24,26.77,3.91,6.3,4.3,0.43,12.21,12.73,34.0,1
6876,26.01,50.98,1.54,4.65,8.62,0.45,24.44,29.73,51.0,1
6877,41.17,79.21,21.42,29.38,11.37,1.21,10.04,43.73,85.0,1
6878,36.0,64.67,0.9,10.87,4.85,0.86,1.96,51.21,78.0,1
6879,30.18,72.28,4.71,25.34,27.4,0.86,11.74,73.03,90.0,1
6880,37.31,85.68,6.09,25.09,34.75,0.11,4.14,54.45,118.0,1
6881,35.81,110.95,2.05,5.26,2.68,1.04,3.35,42.12,105.0,1
6882,12.87,32.33,3.78,13.35,46.36,0.47,13.26,20.84,37.0,1
6883,62.08,152.59,10.08,62.18,19.42,0.05,8.97,34.93,136.0,1
6884,88.76,170.97333333333336,8.49,15.03,3.78,1.25,47.09,60.99,195.0,1
6885,73.09,89.94333333333334,4.39,3.76,18.98333333333333,1.0,43.77,42.42,176.0,1
6886,32.05,35.35666666666666,2.46,7.08,8.42,0.34,1.69,48.35,83.0,1
6887,17.13,34.24,68.89,19.09,11.47,1.52,26.43,12.81,86.0,1
6888,58.29,40.63,17.5,8.87,113.55,0.01,2.56,23.0,44.0,1
6889,224.42,326.11,46.41,57.6,62.83,1.57,22.1,38.93,372.0,1
6890,140.5,79.92999999999999,9.51,19.6,1.27,1.56,13.91,12.52,306.0,1
6891,28.85,26.843333333333334,1.75,12.03,8.82,2.24,8.33,59.35,119.0,1
6892,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6893,150.33,299.12,9.42,39.46,62.45,1.13,5.8,12.62,308.0,1
6894,62.45,130.58,17.26,15.45,12.46,1.52,57.97666666666667,35.21,129.0,1
6895,106.66,161.56,3.3,33.85,15.22,0.86,11.83,113.11,279.0,1
6896,42.52,93.4,75.09,34.22,9.34,0.75,11.72,42.33,146.0,1
6897,21.17,41.24,8.03,11.51,82.54,0.44,8.1,23.57,49.0,1
6898,78.60666666666667,19.38,2.25,9.28,30.76,0.34,2.24,35.98333333333333,20.0,1
6899,22.35,11.09,37.72,14.56,23.11,2.62,18.48,22.24,110.0,1
6900,23.49,61.32,6.71,24.25,11.9,0.84,7.22,31.66,86.0,1
6901,32.86,67.04,5.3,11.933333333333332,14.956666666666669,0.36,4.26,39.14333333333333,79.0,1
6902,12.9,25.28,4.91,9.95,5.19,0.34,10.78,1.5,25.0,1
6903,126.74,303.75,82.18,85.21,42.48,1.1,54.52,40.95,237.0,1
6904,44.28,106.51,11.87,33.79,39.74,1.04,10.93,45.46,176.0,1
6905,89.75,212.3,9.78,8.99,7.1,0.37,89.42,31.05,109.66666666666667,1
6906,43.36,87.53,11.31,9.17,6.88,0.15,9.03,38.7,93.0,1
6907,43.61,135.13,3.53,18.56,6.05,1.65,26.92,6.72,124.0,1
6908,21.66,22.93,0.99,73.69,10.18,0.6,6.09,19.72,65.33333333333333,1
6909,50.87,111.25666666666666,15.01,20.91,9.696666666666667,0.99,13.35,38.52,99.33333333333333,1
6910,16.63,46.63999999999999,3.66,10.76,9.14,12.51,5.27,7.16,128.0,1
6911,110.68,237.22,68.04,48.8,13.34,1.74,9.61,51.68,288.0,1
6912,57.39000000000001,121.14,7.21,7.44,6.57,0.0,84.55,18.8,78.0,1
6913,29.43,67.78333333333333,7.07,7.92,11.8,1.06,5.08,49.52,71.0,1
6914,125.8,290.85,79.04,88.86,39.72,1.24,17.3,112.52,387.0,1
6915,31.75,53.57,2.87,4.55,3.08,1.05,6.64,5.58,59.0,1
6916,177.32,266.3,17.57,35.89,43.55,1.24,11.55,30.88,338.0,1
6917,27.31,67.46,14.55,31.49,8.42,0.97,15.23,39.31,65.0,1
6918,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6919,12.59,18.89,125.92333333333333,38.04,1.49,1.02,5.79,14.03,53.0,1
6920,46.52,105.51,8.2,34.13,15.64,0.84,7.66,49.93,97.0,1
6921,145.03,255.17,9.806666666666667,53.583333333333336,26.743333333333336,1.37,6.476666666666667,22.51,310.6666666666667,1
6922,25.55,80.10333333333334,8.62,13.88,42.52,1.01,17.84,42.25,101.0,1
6923,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6924,50.31,93.13,9.95,32.83,17.01,0.96,4.52,41.91,112.0,1
6925,41.85,134.46,3.72,9.74,12.77,0.48,11.37,76.15,126.0,1
6926,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6927,17.97,30.25,6.15,7.62,4.51,0.0,12.58,5.05,31.0,1
6928,36.83,61.57,8.61,27.32,9.83,1.02,6.29,51.43,89.0,1
6929,46.63,99.96666666666665,7.75,71.63,44.56,1.47,3.74,11.97,90.0,1
6930,25.7,45.04,1.67,8.42,4.97,0.83,6.31,51.95,122.0,1
6931,111.26,185.23,21.49,28.07,42.84,3.28,16.85,7.24,250.0,1
6932,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6933,12.94,45.15,13.18,17.76,8.42,1.14,9.21,37.65,68.0,1
6934,139.75,72.17666666666668,18.98,42.53,23.06,0.34,10.26,48.9,322.0,1
6935,104.4,112.19333333333333,10.28,35.35,37.12,1.17,4.99,35.07,228.0,1
6936,54.95,111.88,3.34,17.67,8.49,0.81,3.19,78.71,103.0,1
6937,29.93,45.406666666666666,1.63,19.93,20.54,11.68,2.93,58.61,269.0,1
6938,103.27,20.853333333333335,2.17,6.38,3.78,0.43,1.79,15.41,217.0,1
6939,56.46,112.36,19.78,53.66,30.1,1.03,14.63,67.97,197.0,1
6940,22.51,43.97,7.0,7.38,6.09,0.61,8.32,27.73,43.0,1
6941,68.2,179.05,14.86,39.85,57.11,0.98,11.6,65.27,176.0,1
6942,16.31,41.38,2.77,20.7,10.75,0.27,6.36,17.31,41.0,1
6943,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6944,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6945,236.91,83.7,60.02,70.06,62.39,1.76,9.91,28.51,363.0,1
6946,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6947,54.39,26.843333333333334,4.78,12.55,36.13,0.99,6.64,29.91,91.0,1
6948,94.3,46.07,5.69,3.34,6.866666666666667,2.7,15.5,34.04,263.0,1
6949,80.31,160.22,5.92,52.7,48.06,1.29,10.22,69.37,239.0,1
6950,10.64,15.77,1.09,3.03,3.13,0.2,11.89,33.9,49.0,1
6951,39.45,98.64,9.78,31.74,17.62,0.57,10.56,58.8,98.0,1
6952,37.21,76.15,40.21,33.05,6.56,1.58,13.64,49.45,90.0,1
6953,32.85,47.473333333333336,10.07,30.06,29.59,0.92,7.26,15.08,94.0,1
6954,41.91,93.07,28.89,38.0,9.19,0.0,66.34,17.04,109.0,1
6955,94.52,105.39333333333333,24.39,32.66,9.06,24.39,67.39,111.33,514.0,1
6956,90.62,195.15,37.81,45.67,36.15,1.14,17.66,43.16,191.0,1
6957,415.99,1.3399999999999999,28.54,30.21,19.91,1.59,9.1,17.91,573.0,1
6958,87.87,402.77,36.04,23.253333333333334,7.69,2.87,15.84,8.78,350.0,1
6959,60.24,126.56,5.466666666666666,34.53,43.88666666666666,0.0,66.34,30.62333333333333,138.0,1
6960,31.95,71.15,2.87,26.2,7.52,0.58,17.18,55.48,71.0,1
6961,47.5,122.16,2.07,33.71,14.03,0.83,6.22,52.86,110.0,1
6962,26.37,61.74,6.35,13.94,16.37,0.78,6.17,44.92,105.0,1
6963,52.01333333333333,137.4466666666667,20.956666666666667,19.343333333333334,19.926666666666666,1.4,8.223333333333333,38.54666666666667,140.33333333333334,1
6964,17.58,46.58,3.02,11.87,2.25,0.92,5.02,26.85,65.0,1
6965,39.99,67.14,0.95,8.55,4.53,0.76,4.75,69.67,90.0,1
6966,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6967,139.06,197.9,28.99,44.21,43.54,1.11,10.44,18.63,286.0,1
6968,110.34,217.23,18.99,34.59,7.68,4.92,64.34,31.88,193.0,1
6969,25.41,45.92,2.74,8.59,32.57,1.68,8.64,4.26,103.0,1
6970,30.44,74.28,7.51,6.96,5.97,0.94,8.51,21.91,86.0,1
6971,108.64,274.05,27.8,57.07,32.19,1.28,17.01,59.45,242.0,1
6972,91.77,184.17,9.6,10.13,6.28,0.0,65.74666666666667,21.46,251.0,1
6973,60.87,135.82,13.34,42.12,37.79,0.99,13.21,40.66,191.0,1
6974,69.88,317.07,8.83,50.12,39.95,0.53,38.55,53.22,236.0,1
6975,43.67,103.08,12.1,49.19,13.52,1.02,6.74,26.01,112.0,1
6976,48.86,93.89,10.18,19.64,40.1,0.78,12.42,37.77,99.0,1
6977,53.05,85.65,23.98,37.33,31.89,0.33,66.34,26.7,106.0,1
6978,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6979,11.39,20.673333333333332,2.48,14.24,27.463333333333335,32.22,6.08,15.14,154.0,1
6980,47.25,92.1,3.36,13.59,6.88,0.47,2.36,22.65,87.0,1
6981,34.57,56.51,5.84,26.75,9.95,0.55,4.11,25.15,70.0,1
6982,66.96,142.86,28.85,57.58,22.58,0.8,13.19,27.56,154.0,1
6983,22.93,65.3,3.62,26.74,18.17,0.38,3.73,45.09,67.0,1
6984,51.88,63.17,59.56,13.94,13.88,1.25,15.37,43.26,109.0,1
6985,75.54,126.76,3.12,27.0,14.8,1.14,6.7,78.9,143.0,1
6986,75.98,154.26,3.23,46.99,18.87,1.59,3.49,31.18,182.0,1
6987,52.05,93.53,8.35,18.64,30.81,0.64,8.21,58.03,100.0,1
6988,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6989,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,1
6990,41.92,36.223333333333336,25.63,18.81,27.22,0.0,66.44000000000001,26.786666666666665,78.0,1
6991,24.49,95.5,10.99,31.02,27.03,0.59,5.17,55.9,83.0,1
6992,18.83,25.52,10.66,9.24,44.09,1.07,6.57,53.61,95.0,1
6993,93.14,271.06,73.82,73.49,37.41,0.72,46.69,41.04,223.0,1
6994,70.32,68.48333333333333,22.75,96.46,8.236666666666666,1.17,37.23,83.46,130.0,1
6995,80.34333333333333,34.42,3.89,12.5,99.14,0.61,2.85,29.963333333333335,160.66666666666666,1
6996,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,1
6997,129.61,177.9,31.0,11.46,15.03,1.26,11.93,19.71,243.0,1
6998,49.06,78.01,16.02,31.87,44.39333333333334,2.17,12.01,24.7,120.0,1
